Month,Network,Cov_site,District,Issue,Number_ofCell,Downtime_hour,count_Celldown,AV_down,Type
20220731,4G,VTE0131_SITHANNEUA,Sikhottabong,EQUIPMENT,10,3.166666667,10,0.316666667,Down
20220731,4G,VTE0131_SITHANNEUA,Sikhottabong,TRANS,10,10.66666667,10,1.066666667,Down
20220731,4G,VTE0133_TADMOON2_VIENGKHAM,Sikhottabong,AC Power,19,54.95,29,1.894827586,Down
20220731,4G,VTE0134_TADTHONG,Sikhottabong,AC Power,9,19.65,27,0.727777778,Down
20220731,4G,VTE0135_THAMPHA,Sikhottabong,AC Power,2,9.833333333,2,4.916666667,Down
20220731,4G,VTE0136_THONGPONG_HOSPITAL,Sikhottabong,AC Power,11,264.1833333,88,3.002083333,Down
20220731,4G,VTE0137_THONGPONG_RSU_ETL,Sikhottabong,AC Power,13,42.9,26,1.65,Down
20220731,4G,VTE0138_THONGPONG2,Sikhottabong,AC Power,10,38.41666667,21,1.829365079,Down
20220731,4G,VTE0139_THONGPONG3_TEMPLE,Sikhottabong,AC Power,9,65.55,36,1.820833333,Down
20220731,4G,VTE0142_VIENGKHAM,Sikhottabong,AC Power,6,11.3,12,0.941666667,Down
20220731,4G,VTE0143_VIENGKHAM2,Sikhottabong,AC Power,11,109.6333333,33,3.322222222,Down
20220731,4G,VTE0143_VIENGKHAM2,Sikhottabong,OPTIC,11,566.8666667,88,6.441666667,Down
20220731,4G,VTE0151_PAKTHANG_FIFA,Sikhottabong,AC Power,4,1.6,4,0.4,Down
20220731,4G,VTE0152_SISOMZEUN,Sikhottabong,AC Power,3,14.85,6,2.475,Down
20220731,4G,VTE0154_450LFTU,Xaisettha,AC Power,11,50.05,22,2.275,Down
20220731,4G,VTE0155_AMONE,Xaisettha,AC Power,6,7.3,12,0.608333333,Down
20220731,4G,VTE0160_BANFAY_TEMPLE,Xaisettha,AC Power,9,12.45,18,0.691666667,Down
20220731,4G,VTE0165_NAHAI_XAYSEETHA,Xaisettha,AC Power,7,1.516666667,7,0.216666667,Down
20220731,4G,VTE0167_DAOVIENG,Xaisettha,AC Power,9,12.6,9,1.4,Down
20220731,4G,VTE0169_DOUNG_YAI,Xaisettha,AC Power,11,12.46666667,11,1.133333333,Down
20220731,4G,VTE0171_GUNSTADIUM,Xaisettha,AC Power,6,3.2,6,0.533333333,Down
20220731,4G,VTE0172_HONGKEA,Xaisettha,AC Power,9,7.95,9,0.883333333,Down
20220731,4G,VTE0174_HONGSUPHAP,Xaisettha,AC Power,9,31.05,18,1.725,Down
20220731,4G,VTE0175_HONGSUPHAP2,Xaisettha,AC Power,9,27.15,18,1.508333333,Down
20220731,4G,VTE0176_HORSAPHA,Xaisettha,AC Power,11,2.566666667,11,0.233333333,Down
20220731,4G,VTE0181_ITECC_OUTDOOR,Xaisettha,AC Power,17,31.96666667,33,0.968686869,Down
20220731,4G,VTE0181_ITECC_OUTDOOR,Xaisettha,OPTIC,17,199.1833333,17,11.71666667,Down
20220731,4G,VTE0182_KHAMNGOI,Xaisettha,AC Power,7,4.783333333,7,0.683333333,Down
20220731,4G,VTE0183_KHAMNGOI2,Xaisettha,AC Power,11,7.516666667,11,0.683333333,Down
20220731,4G,VTE0184_KHAMNGOI3,Xaisettha,AC Power,7,4.783333333,7,0.683333333,Down
20220731,4G,VTE0185_KHAMSAWATH,Xaisettha,AC Power,13,27.3,26,1.05,Down
20220731,4G,VTE0186_KHAMSAWATH2,Xaisettha,AC Power,11,82.86666667,11,7.533333333,Down
20220731,4G,VTE0192_MEUANG_NOY,Xaisettha,AC Power,15,106,105,1.00952381,Down
20220731,4G,VTE0193_MEUANG_NOY2,Xaisettha,AC Power,9,33.75,36,0.9375,Down
20220731,4G,VTE0196_NAKOUY2,Xaisettha,AC Power,19,39.58333333,38,1.041666667,Down
20220731,4G,VTE0200_NASANGPHAI2,Xaisettha,AC Power,2,1.466666667,2,0.733333333,Down
20220731,4G,VTE0202_NAXAI2,Xaisettha,AC Power,9,7.95,9,0.883333333,Down
20220731,4G,VTE0204_NONGNIENG,Xaisettha,AC Power,13,4.366666667,13,0.335897436,Down
20220731,4G,VTE0206_NONKOR,Xaisettha,AC Power,9,5.25,9,0.583333333,Down
20220731,4G,VTE0208_NONKOR3,Xaisettha,AC Power,12,14.6,12,1.216666667,Down
20220731,4G,VTE0210_NONSANGA,Xaisettha,AC Power,1,0.3,1,0.3,Down
20220731,4G,VTE0212_NONVAI,Xaisettha,AC Power,36,37.8,36,1.05,Down
20220731,4G,VTE0215_PHONPHANAO_POLICE,Xaisettha,AC Power,9,13.35,9,1.483333333,Down
20220731,4G,VTE0218_PHONTHAN,Xaisettha,AC Power,21,17.85,21,0.85,Down
20220731,4G,VTE0228_SOMSANGA,Xaisettha,AC Power,8,8,16,0.5,Down
20220731,4G,VTE0230_THATLUANG_LAKE,Xaisettha,AC Power,3,4.15,3,1.383333333,Down
20220731,4G,VTE0233_THATLUANG2,Xaisettha,AC Power,8,7.066666667,8,0.883333333,Down
20220731,4G,VTE0235_VIENGCHALERN,Xaisettha,AC Power,3,2.85,3,0.95,Down
20220731,4G,VTE0238_XIENGDA,Xaisettha,AC Power,16,62.13333333,80,0.776666667,Down
20220731,4G,VTE0240_XIENGDA3,Xaisettha,AC Power,6,23.3,30,0.776666667,Down
20220731,4G,VTE0241_XIENGDA4,Xaisettha,AC Power,6,23.3,30,0.776666667,Down
20220731,4G,VTE0244_XOKKHAM3,Xaisettha,AC Power,2,1.166666667,2,0.583333333,Down
20220731,4G,VTE0246_XOK_YAI,Xaisettha,AC Power,9,9,18,0.5,Down
20220731,4G,VTE0247_XOK_YAI2,Xaisettha,AC Power,11,13.56666667,11,1.233333333,Down
20220731,4G,VTE0248_BEUNGKHAYONGNEUA,Sisattanak,OPTIC,8,4.933333333,8,0.616666667,Down
20220731,4G,VTE0249_BUS_STATION,Sisattanak,OPTIC,9,82.8,9,9.2,Down
20220731,4G,VTE0250_CHOMCHENG,Sisattanak,AC Power,6,1.5,6,0.25,Down
20220731,4G,VTE0251_CHOMCHENG2,Sisattanak,AC Power,8,2,8,0.25,Down
20220731,4G,VTE0256_DONENOKKUM,Sisattanak,AC Power,22,97.9,132,0.741666667,Down
20220731,4G,VTE0257_DONENOKKUM2,Sisattanak,AC Power,9,41.25,72,0.572916667,Down
20220731,4G,VTE0260_DONGSAVAT,Sisattanak,AC Power,9,17.25,27,0.638888889,Down
20220731,4G,VTE0261_DONGSAVAT2,Sisattanak,AC Power,9,17.25,27,0.638888889,Down
20220731,4G,VTE0262_DONGSAVAT3,Sisattanak,AC Power,6,3.1,12,0.258333333,Down
20220731,4G,VTE0264_DONKOY2,Sisattanak,AC Power,10,42.66666667,60,0.711111111,Down
20220731,4G,VTE0265_DONKOY3,Sisattanak,AC Power,9,14.1,27,0.522222222,Down
20220731,4G,VTE0265_DONKOY3,Sisattanak,RECTIFIER,9,79.05,9,8.783333333,Down
20220731,4G,VTE0266_DONKOY4,Sisattanak,AC Power,9,39.15,36,1.0875,Down
20220731,4G,VTE0268_ELECTRONIC_SCHOOL,Sisattanak,AC Power,9,13.2,9,1.466666667,Down
20220731,4G,VTE0273_INPENG_HOTEL,Sisattanak,AC Power,10,16.08333333,29,0.554597701,Down
20220731,4G,VTE0275_LANDMARK_HOTEL,Sisattanak,AC Power,2,3.466666667,4,0.866666667,Down
20220731,4G,VTE0275_LANDMARK_HOTEL,Sisattanak,OPTIC,2,1.233333333,2,0.616666667,Down
20220731,4G,VTE0279_MAHOSOD_WATERTHANK,Sisattanak,AC Power,9,3.6,9,0.4,Down
20220731,4G,VTE0280_MAITEEJIT_HOTEL,Sisattanak,AC Power,16,4,16,0.25,Down
20220731,4G,VTE0280_MAITEEJIT_HOTEL,Sisattanak,OPTIC,16,9.866666667,16,0.616666667,Down
20220731,4G,VTE0282_PAXAI,Sisattanak,OPTIC,9,5.55,9,0.616666667,Down
20220731,4G,VTE0285_PHONPAPAO_SUPPHA,Sisattanak,AC Power,16,27.46666667,32,0.858333333,Down
20220731,4G,VTE0286_PHONPAPAO_TEMPLE,Sisattanak,AC Power,9,2.25,9,0.25,Down
20220731,4G,VTE0287_PHONPAPAO2,Sisattanak,AC Power,11,2.75,11,0.25,Down
20220731,4G,VTE0288_PHONPAPAO3,Sisattanak,AC Power,6,4.5,6,0.75,Down
20220731,4G,VTE0289_PHONPAPAOTHONG,Xaisettha,AC Power,13,6.716666667,13,0.516666667,Down
20220731,4G,VTE0297_SATHASCHOOL,Sisattanak,AC Power,6,1.3,6,0.216666667,Down
20220731,4G,VTE0298_SETTHATILATH_HOSPITAL,Sisattanak,AC Power,6,6.1,18,0.338888889,Down
20220731,4G,VTE0299_SINGAPORE_EMB,Sisattanak,AC Power,8,2,8,0.25,Down
20220731,4G,VTE0299_SINGAPORE_EMB,Sisattanak,TRANS,8,8.4,8,1.05,Down
20220731,4G,VTE0308_THONGPHANTHONG,Sisattanak,AC Power,11,14.85,22,0.675,Down
20220731,4G,VTE0309_THONGPHANTHONG2,Sisattanak,AC Power,9,9.9,9,1.1,Down
20220731,4G,VTE0314_WORLDTRADE_CENTER_LAMP1,Sisattanak,AC Power,3,8.2,3,2.733333333,Down
20220731,4G,VTE0315_WORLDTRADE_CENTER_LAMP2,Sisattanak,AC Power,11,30.06666667,11,2.733333333,Down
20220731,4G,VTE0317_XINLAPASCHOOL,Sisattanak,AC Power,12,3,12,0.25,Down
20220731,4G,VTE0319_THONGMUNG_FT,Xaithani,AC Power,11,36.8,85,0.432941176,Down
20220731,4G,VTE0319_THONGMUNG_FT,Xaithani,BTS,11,2.016666667,11,0.183333333,Down
20220731,4G,VTE0319_THONGMUNG_FT,Xaithani,EQUIPMENT,11,67.65,11,6.15,Down
20220731,4G,VTE0320_BANTHUM,Naxaythong,AC Power,3,48.7,18,2.705555556,Down
20220731,4G,VTE0321_BANBOUA_NONGSA,Naxaythong,AC Power,6,30.6,24,1.275,Down
20220731,4G,VTE0323_CHEANGSAWANG,Naxaythong,AC Power,16,20,32,0.625,Down
20220731,4G,VTE0330_DONGBONG2,Naxaythong,OPTIC,9,17.85,9,1.983333333,Down
20220731,4G,VTE0333_HINKHANNA,Naxaythong,AC Power,4,60.93333333,28,2.176190476,Down
20220731,4G,VTE0335_HOUMBENG,Naxaythong,AC Power,14,22.31666667,31,0.719892473,Down
20220731,4G,VTE0337_HUAKHUA_NAXAYTHONG,Naxaythong,AC Power,10,7.833333333,10,0.783333333,Down
20220731,4G,VTE0340_NANGA,Naxaythong,AC Power,8,46.26666667,24,1.927777778,Down
20220731,4G,VTE0341_NANGA_EW,Naxaythong,AC Power,3,39.7,12,3.308333333,Down
20220731,4G,VTE0342_NAKHAR_EW,Naxaythong,AC Power,2,13.4,10,1.34,Down
20220731,4G,VTE0344_NAKHOUN2,Naxaythong,RECTIFIER,6,1,6,0.166666667,Down
20220731,4G,VTE0345_NALIAN,Naxaythong,AC Power,9,6.75,9,0.75,Down
20220731,4G,VTE0347_NALOM,Xaithani,AC Power,9,16.35,18,0.908333333,Down
20220731,4G,VTE0349_NAMHOUM2,Naxaythong,AC Power,8,15.2,16,0.95,Down
20220731,4G,VTE0350_NAMXUANG,Naxaythong,AC Power,8,129.8666667,48,2.705555556,Down
20220731,4G,VTE0351_NASIEW,Naxaythong,AC Power,11,11,11,1,Down
20220731,4G,VTE0352_NASIEW2,Naxaythong,AC Power,9,42.6,27,1.577777778,Down
20220731,4G,VTE0354_NASIEW4,Naxaythong,AC Power,11,52.06666667,33,1.577777778,Down
20220731,4G,VTE0356_NAXAP,Naxaythong,AC Power,9,20.7,27,0.766666667,Down
20220731,4G,VTE0356_NAXAP,Naxaythong,TRANS,9,23.4,9,2.6,Down
20220731,4G,VTE0359_NAXAYTHONG_MK,Naxaythong,AC Power,14,10.5,14,0.75,Down
20220731,4G,VTE0360_NAXAYTHONG_NEUA,Naxaythong,AC Power,14,32.2,42,0.766666667,Down
20220731,4G,VTE0361_DONGLUANG,Xaithani,OPTIC,2,0.7,2,0.35,Down
20220731,4G,VTE0362_NAXONE_NAXAYTHONG,Naxaythong,AC Power,10,11,20,0.55,Down
20220731,4G,VTE0363_NAXAP_EW,Naxaythong,AC Power,4,4.4,8,0.55,Down
20220731,4G,VTE0364_NAYANG,Naxaythong,AC Power,6,6.6,12,0.55,Down
20220731,4G,VTE0367_NONGKHUNKHOU,Naxaythong,AC Power,6,6.6,12,0.55,Down
20220731,4G,VTE0368_NONGSA,Naxaythong,AC Power,10,18.5,10,1.85,Down
20220731,4G,VTE0369_PAKHET,Naxaythong,AC Power,12,19.2,12,1.6,Down
20220731,4G,VTE0370_PAKHET2,Naxaythong,AC Power,3,4.8,3,1.6,Down
20220731,4G,VTE0371_PAKHET3,Naxaythong,AC Power,3,24.9,6,4.15,Down
20220731,4G,VTE0377_PHONKHAM_NAXAYTHONG,Naxaythong,AC Power,14,125.7666667,70,1.796666667,Down
20220731,4G,VTE0378_PHONMAUONG,Naxaythong,AC Power,6,40.2,30,1.34,Down
20220731,4G,VTE0380_PHONTHONG_NAMXUANG,Naxaythong,AC Power,6,82.3,24,3.429166667,Down
20220731,4G,VTE0382_SEANDIN,Naxaythong,AC Power,6,18.2,6,3.033333333,Down
20220731,4G,VTE0383_SIKERT,Naxaythong,AC Power,11,20.35,33,0.616666667,Down
20220731,4G,VTE0386_SONGPEAY,Naxaythong,AC Power,19,99.43333333,19,5.233333333,Down
20220731,4G,VTE0387_TADXONE,Naxaythong,AC Power,1,2.583333333,3,0.861111111,Down
20220731,4G,VTE0389_BANHAI_VERNKHAM,Xaithani,AC Power,9,39.71666667,19,2.090350877,Down
20220731,4G,VTE0390_BANK_SC,Xaithani,AC Power,13,27.96666667,21,1.331746032,Down
20220731,4G,VTE0391_BANK_SC2,Xaithani,AC Power,9,18.3,27,0.677777778,Down
20220731,4G,VTE0392_BANNA_THANGON,Xaithani,AC Power,14,12.13333333,28,0.433333333,Down
20220731,4G,VTE0393_NAKEA,Xaithani,AC Power,8,8,8,1,Down
20220731,4G,VTE0394_NAKEA2,Xaithani,AC Power,8,7.733333333,8,0.966666667,Down
20220731,4G,VTE0395_BUSSTATION_SOUTH,Xaithani,AC Power,2,7.766666667,2,3.883333333,Down
20220731,4G,VTE0398_DANXANG2,Xaithani,AC Power,8,71.46666667,24,2.977777778,Down
20220731,4G,VTE0399_DONGBANG,Xaithani,AC Power,13,13,13,1,Down
20220731,4G,VTE0401_DONGDOK_APART2,Xaithani,AC Power,3,15.45,3,5.15,Down
20220731,4G,VTE0402_DONGDOK_FOREST_SC,Xaithani,EQUIPMENT,5,42.08333333,5,8.416666667,Down
20220731,4G,VTE0403_DONGDOK_MK,Xaithani,AC Power,4,8.933333333,4,2.233333333,Down
20220731,4G,VTE0404_DONGDOK_MK_FMM,Xaithani,AC Power,36,454.8,252,1.804761905,Down
20220731,4G,VTE0405_DONGKHOUY,Xaithani,AC Power,6,6.3,6,1.05,Down
20220731,4G,VTE0411_DONNOUN2,Xaithani,AC Power,8,12,16,0.75,Down
20220731,4G,VTE0413_DONNOUN5,Xaithani,AC Power,9,71.4,63,1.133333333,Down
20220731,4G,VTE0413_DONNOUN5,Xaithani,EQUIPMENT,9,77.25,9,8.583333333,Down
20220731,4G,VTE0414_DONNOUN6,Xaithani,AC Power,15,22.5,30,0.75,Down
20220731,4G,VTE0415_DONTIOU,Xaithani,AC Power,13,89.7,91,0.985714286,Down
20220731,4G,VTE0416_DONTIOU2,Xaithani,AC Power,9,17.55,9,1.95,Down
20220731,4G,VTE0417_DONTIOU3,Xaithani,AC Power,11,36.11666667,22,1.641666667,Down
20220731,4G,VTE0419_DONGDOK_DORMITORY,Xaithani,AC Power,11,43.08333333,11,3.916666667,Down
20220731,4G,VTE0421_HADKIENG,Xaithani,AC Power,17,72.63333333,47,1.545390071,Down
20220731,4G,VTE0421_HADKIENG,Xaithani,EQUIPMENT,4,7.066666667,4,1.766666667,Down
20220731,4G,VTE0422_HADKIENG2,Xaithani,AC Power,6,17.4,18,0.966666667,Down
20220731,4G,VTE0423_HUAXIENG,Xaithani,AC Power,9,69.45,9,7.716666667,Down
20220731,4G,VTE0424_HOUYTEUY,Xaithani,AC Power,13,58.38333333,40,1.459583333,Down
20220731,4G,VTE0425_HUANA,Xaithani,OPTIC,3,7.45,3,2.483333333,Down
20220731,4G,VTE0430_KEVIN_SC,Xaithani,AC Power,6,44.9,30,1.496666667,Down
20220731,4G,VTE0432_KHOK_NOY,Xaithani,AC Power,21,41.65,21,1.983333333,Down
20220731,4G,VTE0436_KHOK_NOY2,Xaithani,AC Power,12,161.6,36,4.488888889,Down
20220731,4G,VTE0437_XOK_YAI3,Xaisettha,AC Power,3,8.7,6,1.45,Down
20220731,4G,VTE0437_XOK_YAI3,Xaisettha,BTS,3,3.05,6,0.508333333,Down
20220731,4G,VTE0437_XOK_YAI3,Xaisettha,EQUIPMENT,3,6.35,3,2.116666667,Down
20220731,4G,VTE0437_XOK_YAI3,Xaisettha,OPTIC,22,27.13333333,22,1.233333333,Down
20220731,4G,VTE0438_XOK_YAI4,Xaisettha,AC Power,6,13.8,12,1.15,Down
20220731,4G,VTE0440_KHOKSIVILAI,Xaithani,AC Power,7,18.43333333,7,2.633333333,Down
20220731,4G,VTE0441_KHOK_YAI,Xaithani,AC Power,10,6.666666667,10,0.666666667,Down
20220731,4G,VTE0442_KHOUDSAMBATH,Xaithani,AC Power,7,49.46666667,35,1.413333333,Down
20220731,4G,VTE0444_KM24_PHAILOM,Xaithani,EQUIPMENT,2,3.3,2,1.65,Down
20220731,4G,VTE0446_KM27_ARMY_COVID,Xaithani,AC Power,8,10.93333333,8,1.366666667,Down
20220731,4G,VTE0452_LADKOUY,Xaithani,AC Power,16,27.46666667,32,0.858333333,Down
20220731,4G,VTE0453_LADKOUY2,Xaithani,AC Power,8,3.6,8,0.45,Down
20220731,4G,VTE0454_NONGPHAYA_STORE,Xaithani,AC Power,9,9,9,1,Down
20220731,4G,VTE0456_NABONG_SC,Xaithani,AC Power,7,21.35,14,1.525,Down
20220731,4G,VTE0457_NAKHUNTHOUNG,Xaithani,AC Power,6,40.5,24,1.6875,Down
20220731,4G,VTE0459_NAKOUNG,Xaithani,AC Power,6,3.5,6,0.583333333,Down
20220731,4G,VTE0460_NAMON,Xaithani,AC Power,6,7.5,6,1.25,Down
20220731,4G,VTE0462_NAPHOK,Xaithani,AC Power,11,35.75,22,1.625,Down
20220731,4G,VTE0464_NATHOM,Xaithani,AC Power,1,2.1,1,2.1,Down
20220731,4G,VTE0466_NATHOM2,Xaithani,AC Power,14,66.26666667,14,4.733333333,Down
20220731,4G,VTE0468_NONBORKEO2,Xaithani,AC Power,12,28,24,1.166666667,Down
20220731,4G,VTE0469_NONSAART,Xaithani,AC Power,14,14,14,1,Down
20220731,4G,VTE0470_NONSAART_JUDSUN,Xaithani,AC Power,13,70.85,26,2.725,Down
20220731,4G,VTE0471_NONSAART_MK,Xaithani,AC Power,13,13,13,1,Down
20220731,4G,VTE0473_NONBUA,Xaithani,AC Power,6,34.9,12,2.908333333,Down
20220731,4G,VTE0474_NONGKHENG,Xaithani,AC Power,4,23.13333333,8,2.891666667,Down
20220731,4G,VTE0475_NONGNO,Xaithani,AC Power,8,44.96666667,18,2.498148148,Down
20220731,4G,VTE0477_NONGPHAYA2,Xaithani,AC Power,14,36.98333333,31,1.193010753,Down
20220731,4G,VTE0478_NONGPHAYA3,Xaithani,AC Power,12,13.7,15,0.913333333,Down
20220731,4G,VTE0481_NONGSONGHONG,Xaithani,AC Power,2,3.666666667,4,0.916666667,Down
20220731,4G,VTE0482_NONGVIENGKHAM,Xaithani,AC Power,17,23.23333333,17,1.366666667,Down
20220731,4G,VTE0485_NONSENGCHAN,Xaithani,AC Power,12,18.96666667,23,0.824637681,Down
20220731,4G,VTE0486_VIENGKEO,Xaithani,AC Power,22,166.1,88,1.8875,Down
20220731,4G,VTE0487_JUMBO,Xaithani,AC Power,12,65.4,24,2.725,Down
20220731,4G,VTE0488_NONSENGCHAN2,Xaithani,AC Power,3,16.5,3,5.5,Down
20220731,4G,VTE0489_NONTHONG,Xaithani,AC Power,6,1.7,6,0.283333333,Down
20220731,4G,VTE0491_NUOL,Xaithani,OPTIC,11,38.86666667,11,3.533333333,Down
20220731,4G,VTE0494_NUOL_SETTHASAT,Xaithani,AC Power,6,3.7,6,0.616666667,Down
20220731,4G,VTE0496_NUOL2,Xaithani,AC Power,6,6,6,1,Down
20220731,4G,VTE0497_OUDOMPHON,Xaithani,AC Power,36,15,36,0.416666667,Down
20220731,4G,VTE0499_OUDOMPHON3,Xaithani,AC Power,6,3.9,6,0.65,Down
20220731,4G,VTE0500_PAKXAPKAO,Xaithani,AC Power,8,21.06666667,16,1.316666667,Down
20220731,4G,VTE0503_KM19_PHOKHAM,Xaithani,AC Power,9,19.2,18,1.066666667,Down
20220731,4G,VTE0504_KM19_PHOKHAM2,Xaithani,AC Power,9,39.9,9,4.433333333,Down
20220731,4G,VTE0505_PHONHAIKHAM,Xaithani,AC Power,6,18.7,12,1.558333333,Down
20220731,4G,VTE0507_PHONNGARM_THADINDENG,Xaithani,AC Power,11,83.96666667,55,1.526666667,Down
20220731,4G,VTE0508_PHONNGARM_VERNKHAM,Xaithani,AC Power,11,30.66666667,30,1.022222222,Down
20220731,4G,VTE0509_PHONNGARM_THADINDENG2,Xaithani,AC Power,11,28.05,11,2.55,Down
20220731,4G,VTE0510_PHONPHENG,Xaithani,AC Power,3,6.35,9,0.705555556,Down
20220731,4G,VTE0513_PHONXAI_VERNKHAM,Xaithani,AC Power,6,52.1,30,1.736666667,Down
20220731,4G,VTE0514_PHOUKHAM,Xaithani,AC Power,12,20.8,36,0.577777778,Down
20220731,4G,VTE0516_POLICE_VERNKHAM,Xaithani,AC Power,15,80.78333333,60,1.346388889,Down
20220731,4G,VTE0518_SAISAWANG,Xaithani,AC Power,18,64.83333333,75,0.864444444,Down
20220731,4G,VTE0518_SAISAWANG,Xaithani,BTS,1,0.45,1,0.45,Down
20220731,4G,VTE0519_SAISAWANG2,Xaithani,AC Power,11,16.5,22,0.75,Down
20220731,4G,VTE0520_SAMBONE,Xaithani,AC Power,3,5.2,6,0.866666667,Down
20220731,4G,VTE0521_SAMSAART,Xaithani,AC Power,7,43.98333333,35,1.256666667,Down
20220731,4G,VTE0524_KM9_SANG2,Xaithani,AC Power,11,26.95,33,0.816666667,Down
20220731,4G,VTE0525_SAPHANGKANONG,Xaithani,AC Power,11,66.18333333,22,3.008333333,Down
20220731,4G,VTE0529_SEAGAME_WOMEN,Xaithani,AC Power,8,60,32,1.875,Down
20220731,4G,VTE0530_SENOUDOM,Xaithani,AC Power,3,11.05,6,1.841666667,Down
20220731,4G,VTE0535_TADTEVADA,Xaithani,AC Power,8,57.33333333,32,1.791666667,Down
20220731,4G,VTE0536_TANMIXAI_RSU,Xaithani,AC Power,9,8.55,9,0.95,Down
20220731,4G,VTE0538_TANMIXAI3,Xaithani,AC Power,7,32.63333333,21,1.553968254,Down
20220731,4G,VTE0539_THASOMMOR,Xaithani,AC Power,9,38.55,9,4.283333333,Down
20220731,4G,VTE0540_THADINDENG,Xaithani,AC Power,7,20.53333333,14,1.466666667,Down
20220731,4G,VTE0541_THADORKKHAM,Xaithani,AC Power,6,5.2,6,0.866666667,Down
20220731,4G,VTE0541_THADORKKHAM,Xaithani,RECTIFIER,6,7.5,6,1.25,Down
20220731,4G,VTE0542_THANAK,Xaithani,AC Power,7,17.03333333,7,2.433333333,Down
20220731,4G,VTE0544_THANGON,Xaithani,AC Power,15,14,15,0.933333333,Down
20220731,4G,VTE0545_THASAWANG,Xaithani,AC Power,9,48,36,1.333333333,Down
20220731,4G,VTE0546_THISADEE_SC,Xaithani,AC Power,11,35.56666667,44,0.808333333,Down
20220731,4G,VTE0548_THADUA,Hatxayfong,AC Power,1,0.866666667,1,0.866666667,Down
20220731,4G,VTE0549_VITAPARK,Xaithani,AC Power,9,61.8,18,3.433333333,Down
20220731,4G,VTE0550_VERNKHAM,Xaithani,AC Power,10,68.16666667,40,1.704166667,Down
20220731,4G,VTE0553_VERNKHEN,Pak-Ngum,AC Power,3,10.2,12,0.85,Down
20220731,4G,VTE0555_XANGKHOU2,Xaithani,AC Power,9,5.55,9,0.616666667,Down
20220731,4G,VTE0556_XANGKHOU3,Xaithani,AC Power,11,45.1,44,1.025,Down
20220731,4G,VTE0562_CHIAMPANG,Hatxayfong,AC Power,6,22.5,24,0.9375,Down
20220731,4G,VTE0562_CHIAMPANG,Hatxayfong,EQUIPMENT,6,1.4,6,0.233333333,Down
20220731,4G,VTE0564_DORMITORY_DKX,Hatxayfong,AC Power,3,4.55,3,1.516666667,Down
20220731,4G,VTE0571_DONGKHAMXANG_FINANCE,Hatxayfong,AC Power,7,10.61666667,7,1.516666667,Down
20220731,4G,VTE0576_DONGPHONHEA,Hatxayfong,AC Power,14,22.86666667,14,1.633333333,Down
20220731,4G,VTE0579_DONGPHONLAO,Hatxayfong,AC Power,9,51.9,18,2.883333333,Down
20220731,4G,VTE0580_DONHOR,Hatxayfong,AC Power,9,51,27,1.888888889,Down
20220731,4G,VTE0581_GOLFLONGBIEN,Hatxayfong,AC Power,18,44.1,54,0.816666667,Down
20220731,4G,VTE0582_HADXAYKHAO,Hatxayfong,AC Power,8,4.533333333,8,0.566666667,Down
20220731,4G,VTE0583_HADXAYKHAO2,Hatxayfong,AC Power,8,33.73333333,40,0.843333333,Down
20220731,4G,VTE0584_HADDORKKEO,Hatxayfong,AC Power,6,32.3,24,1.345833333,Down
20220731,4G,VTE0585_HADKANXA,Hatxayfong,AC Power,9,10.65,9,1.183333333,Down
20220731,4G,VTE0586_HUAHA,Hatxayfong,AC Power,6,22.1,12,1.841666667,Down
20220731,4G,VTE0587_KEANGPAYANG,Hatxayfong,OPTIC,9,24.6,9,2.733333333,Down
20220731,4G,VTE0589_KHAMCHALERN,Hatxayfong,AC Power,3,2.6,3,0.866666667,Down
20220731,4G,VTE0590_KHOKXAY,Hatxayfong,AC Power,6,66,36,1.833333333,Down
20220731,4G,VTE0590_KHOKXAY,Hatxayfong,EQUIPMENT,6,2.2,6,0.366666667,Down
20220731,4G,VTE0591_KM7_LAMNAO,Hatxayfong,AC Power,13,21.23333333,39,0.544444444,Down
20220731,4G,VTE0593_KM9_SOMVANG,Hatxayfong,AC Power,6,3,6,0.5,Down
20220731,4G,VTE0593_KM9_SOMVANG,Hatxayfong,OPTIC,36,73.8,36,2.05,Down
20220731,4G,VTE0596_NAHAI2,Hatxayfong,AC Power,9,14.85,9,1.65,Down
20220731,4G,VTE0599_NATHAM_HADXAYFONG,Hatxayfong,AC Power,7,44.18333333,35,1.262380952,Down
20220731,4G,VTE0599_NATHAM_HADXAYFONG,Hatxayfong,EQUIPMENT,7,2.566666667,7,0.366666667,Down
20220731,4G,VTE0601_NONGHAI3,Hatxayfong,AC Power,9,33.45,45,0.743333333,Down
20220731,4G,VTE0602_NONGHAI4,Hatxayfong,AC Power,10,29.83333333,30,0.994444444,Down
20220731,4G,VTE0603_NONGHAI2,Hatxayfong,AC Power,11,40.15,44,0.9125,Down
20220731,4G,VTE0603_NONGHAI2,Hatxayfong,RECTIFIER,11,48.58333333,33,1.472222222,Down
20220731,4G,VTE0604_NONGHEO,Hatxayfong,AC Power,8,1.733333333,8,0.216666667,Down
20220731,4G,VTE0607_NONGPEAN_TAI,Hatxayfong,AC Power,6,1.8,6,0.3,Down
20220731,4G,VTE0608_NONGPEAN_NEUA,Hatxayfong,AC Power,2,2.733333333,6,0.455555556,Down
20220731,4G,VTE0609_NONGPHONG,Hatxayfong,AC Power,6,13.2,12,1.1,Down
